,no_of_dependents,education,self_employed,income_annum,loan_amount,loan_term,cibil_score,total_asset_value,loan_status
3767,3,1,1,15.226497531674536,15.931766072766827,16,351,16.780783624033557,0
3768,3,0,0,15.123843377614453,16.41076526492114,18,373,16.73867213868343,0
3769,4,0,1,13.592367006650065,14.690979295318174,2,461,15.464169183551656,1
3770,4,1,0,15.907374619642667,17.151280134303974,12,672,17.541203985200926,1
3771,2,1,1,14.808762330974558,16.06680235657077,10,434,16.461685355348397,0
3772,2,0,1,15.761420707019587,16.87890147999208,12,541,17.353567122343627,0
3773,3,0,1,15.907374619642667,17.193098073987297,2,413,17.824660274123143,1
3774,1,1,0,14.978661367769956,15.84365880525656,4,592,16.660419941783683,1
3775,4,0,1,12.89921982609012,14.151982794585487,10,665,14.648419680899378,1
3776,1,1,0,15.86963429165982,16.98938901690174,4,313,17.76290070722971,1
3777,0,0,0,15.573368475516649,16.791040124200745,14,673,17.617718697385214,1
3778,0,0,1,14.77102200299171,15.60727002719233,8,382,16.432906390798355,0
3779,5,0,0,15.501909511534503,16.864783598446294,12,661,17.76096833947866,1
3780,3,1,1,13.304684934198283,14.346138809026444,4,576,14.946912669455374,1
3781,1,1,0,13.304684934198283,13.997832114758229,14,443,15.363073066680286,0
3782,5,1,1,16.06680235657077,16.892822818510687,16,307,18.040883382592778,0
3783,4,1,1,14.457364444136669,15.38412647587812,12,656,16.1378982782545,1
3784,1,1,1,16.0978929436408,16.869511739642242,4,885,18.22830885130491,1
3785,3,1,0,15.86963429165982,16.62491325332677,20,896,17.896432099854234,1
3786,5,0,0,15.404745763080856,16.461685355348397,2,802,17.20328491929429,1
3787,3,1,1,15.931766072766827,16.93787548245163,2,650,17.585969999070635,1
3788,4,0,1,15.176487111099874,16.00156183470237,10,665,17.140546578660864,1
3789,2,1,0,16.012735135300492,17.39066124674987,12,339,17.768675506723596,0
3790,1,0,0,16.077273656438063,17.293668980762558,20,447,17.88111265132072,0
3791,5,0,1,13.815510557964274,14.690979295318174,18,613,15.623799329143539,1
3792,5,1,0,14.845129975145433,15.789591583986283,16,424,16.536805985816503,0
3793,2,0,0,15.931766072766827,16.850463544671545,6,667,17.83369375922081,1
3794,4,0,1,15.747031969567487,16.722411617811648,18,715,17.25912865551038,1
3795,5,0,1,15.150511624696614,16.02378497148708,18,654,17.081269968731327,1
3796,2,0,0,15.89495209964411,16.694709015262312,20,549,17.733515635069967,0
3797,4,1,1,16.0978929436408,17.20665760377293,4,373,17.980624191074583,1
3798,0,1,1,14.880221294956703,15.789591583986283,16,332,16.835935444108635,0
3799,4,1,0,15.88237331743725,17.26549810379586,20,534,17.7052879544451,0
3800,3,0,0,15.341566861459324,16.70031127081098,8,396,17.20328491929429,0
3801,2,1,0,13.815510557964274,15.123843377614453,18,892,15.687312734865866,1
3802,5,1,0,16.012735135300492,16.874217630679652,14,602,17.86729550576758,1
3803,0,1,1,16.056220247240233,17.40180342330311,10,615,17.934547732776746,1
3804,5,1,1,15.816990558174398,16.963963918535928,20,482,17.826473511247325,0
3805,0,1,0,15.702580206996654,16.816230373029303,16,397,17.76290070722971,0
3806,0,0,0,14.077874822431765,15.03928598958639,10,464,15.65606019136176,0
3807,0,1,1,13.9108207377686,15.03928598958639,14,832,16.056220247240233,1
3808,5,1,0,16.034714042019267,17.365127944744703,12,802,17.994502594246658,1
3809,2,1,0,15.761420707019587,16.98938901690174,18,628,17.77441714929127,1
3810,4,1,0,15.444751097694555,16.749367427800177,10,694,17.193098073987297,1
3811,1,0,1,14.978661367769956,16.045524958123483,20,741,16.61887093887081,1
3812,1,0,1,15.123843377614453,16.204273347199372,14,748,16.985196138641705,1
3813,5,1,0,15.096444403426338,16.364955728889846,4,320,16.855259716935038,1
3814,1,1,0,15.538277155705378,16.275099399767985,10,774,17.367997387172654,1
3815,0,0,1,16.06680235657077,17.281246460764002,2,500,17.68879273507599,1
3816,4,0,0,14.22097566607244,15.201804919084164,18,706,15.990262279448435,1
3817,4,0,0,15.816990558174398,16.722411617811648,10,601,17.972829919347763,1
3818,2,1,0,15.60727002719233,16.671980764184756,16,806,17.133326330687378,1
3819,0,1,1,14.914122846632385,16.077273656438063,6,644,16.711422496236054,1
3820,4,1,1,15.60727002719233,16.3727378693319,14,723,16.811242831518264,1
3821,5,1,1,13.304684934198283,14.22097566607244,12,509,15.29711509888849,0
3822,0,1,0,14.403297222866392,15.702580206996654,4,898,15.955576721460545,1
3823,2,1,1,15.520258650202699,16.300417207752275,2,567,17.22995316637645,1
3824,1,1,0,13.815510557964274,14.557447902693651,6,715,15.687312734865866,1
3825,2,0,1,14.346138809026444,15.068273526459642,10,854,16.34123920227253,1
3826,1,1,1,15.03928598958639,16.325109820342647,8,523,16.892822818510687,0
3827,1,1,1,16.077273656438063,17.396247853458508,8,534,18.19126757962456,0
3828,0,0,1,14.77102200299171,15.84365880525656,18,470,16.0978929436408,0
3829,1,1,0,14.28551418721001,15.068273526459642,18,619,16.222455666282563,1
3830,0,1,1,15.27412558066379,16.364955728889846,20,572,17.144137246791594,1
3831,3,1,0,14.151982794585487,15.068273526459642,16,365,16.045524958123483,0
3832,0,0,0,15.89495209964411,16.70588231586044,16,791,17.879395912701668,1
3833,4,0,1,15.424948470398375,16.711422496236054,12,424,17.140546578660864,0
3834,5,1,0,15.319587954740548,16.1378982782545,12,726,17.318060433886718,1
3835,1,1,0,15.03928598958639,16.108045315104818,2,736,16.985196138641705,1
3836,5,1,1,15.555976732804778,16.364955728889846,14,488,17.32106795495067,0
3837,2,0,1,14.77102200299171,15.84365880525656,10,400,16.946647468524468,0
3838,0,1,1,15.319587954740548,16.316946509703484,20,311,17.25912865551038,0
3839,2,0,1,15.444751097694555,16.636889444373487,2,504,17.236510566922608,1
3840,4,0,1,15.444751097694555,16.73867213868343,20,312,17.442514608360124,0
3841,5,1,1,14.346138809026444,15.687312734865866,14,587,16.11809565095832,1
3842,1,0,0,15.464169183551656,16.166885815127753,20,317,17.38785619582226,0
3843,4,0,0,15.943742263813542,17.182806387950748,2,463,17.51927862457196,1
3844,1,0,1,16.012735135300492,17.341871082580436,16,842,17.764829348136118,1
3845,4,1,1,15.03928598958639,16.283610089435893,20,616,16.864783598446294,1
3846,1,0,0,15.501909511534503,16.780783624033557,8,800,17.19650523230891,1
3847,0,1,1,13.458835614025542,14.557447902693651,12,813,15.250595083253597,1
3848,2,1,0,15.84365880525656,17.02635421113521,12,564,17.75903223045179,1
3849,2,0,0,15.424948470398375,16.503358051748965,12,837,17.069753526669768,1
3850,5,0,1,14.73180128983843,16.056220247240233,16,735,16.41076526492114,1
3851,4,0,1,14.508657738524219,15.464169183551656,16,724,16.612791892794426,1
3852,5,0,0,16.012735135300492,16.98938901690174,12,658,17.697074355907713,1
3853,5,1,0,15.931766072766827,17.274976847750406,16,858,18.071123267782497,1
3854,0,0,1,14.946912669455374,15.955576721460545,8,614,16.84080163375981,1
3855,2,1,1,15.955576721460545,17.05810290944979,16,714,17.709369592764748,1
3856,2,1,1,13.997832114758229,15.341566861459324,20,605,16.147654453199863,1
3857,4,1,1,14.845129975145433,15.520258650202699,8,875,16.821193162371433,1
3858,5,1,1,14.845129975145433,16.204273347199372,6,359,16.75467248002987,0
3859,5,1,1,15.687312734865866,16.997722398460883,6,441,17.604235347047926,0
3860,4,1,0,15.978833583624812,17.04235455248165,18,790,17.924743732680124,1
3861,1,0,1,15.501909511534503,16.42558035070628,4,821,17.639794649084415,1
3862,2,0,0,15.967272761223736,17.32106795495067,16,375,18.02763815584276,0
3863,3,1,0,15.363073066680286,16.077273656438063,10,545,17.20665760377293,0
3864,5,0,1,13.9108207377686,15.176487111099874,4,891,15.538277155705378,1
3865,0,1,0,15.671808548329901,16.454567887579532,8,486,17.631022663011578,0
3866,0,1,0,15.27412558066379,16.108045315104818,4,696,17.33003662493343,1
3867,5,0,1,14.880221294956703,16.222455666282563,4,683,16.722411617811648,1
3868,5,0,0,16.077273656438063,17.11504428584993,8,594,18.06685886899604,1
3869,3,0,1,13.710150042306449,14.73180128983843,20,529,15.444751097694555,0
3870,5,0,0,15.907374619642667,17.085079497147994,4,429,17.533948814319753,1
3871,0,0,1,15.990262279448435,17.034386382832476,4,400,17.692942118622803,0
3872,0,1,0,15.990262279448435,16.67771143889374,4,848,18.068282356780895,1
3873,1,0,0,15.671808548329901,16.883563493097892,6,489,17.302885635867483,0
3874,2,1,0,14.880221294956703,15.702580206996654,10,326,16.888203872654394,0
3875,5,1,0,14.28551418721001,15.623799329143539,8,663,16.325109820342647,1
3876,1,0,0,14.28551418721001,15.444751097694555,18,729,16.266515656076592,1
3877,2,1,1,14.946912669455374,16.185754299432134,4,398,16.556350581889475,1
3878,2,0,1,15.538277155705378,16.630919277386983,14,856,17.23323724157764,1
3879,3,1,1,15.907374619642667,16.80623028969472,20,347,18.099097119824904,0
3880,3,0,0,16.02378497148708,16.775615653875114,12,696,18.163204513557652,1
3881,0,1,1,15.520258650202699,16.654589021472887,8,353,16.946647468524468,0
3882,1,1,1,16.08763644347361,17.35065591213617,20,756,18.134331116734362,1
3883,4,1,0,14.648419680899378,15.501909511534503,16,490,16.67771143889374,0
3884,1,0,1,15.538277155705378,16.70588231586044,10,531,17.59285866006582,0
3885,2,0,1,15.319587954740548,16.62491325332677,4,679,17.220035729719104,1
3886,1,1,1,13.122363377404328,14.403297222866392,8,877,14.508657738524219,1
3887,0,1,0,15.250595083253597,16.213405830762646,20,817,17.107636844572067,1
3888,1,0,0,16.02378497148708,16.963963918535928,18,792,17.874227942543225,1
3889,4,1,1,14.978661367769956,16.364955728889846,18,664,16.780783624033557,1
3890,4,1,1,15.64005985001532,16.874217630679652,16,882,17.290577788192884,1
3891,3,0,1,14.73180128983843,15.856730886823913,10,768,16.556350581889475,1
3892,0,1,0,16.02378497148708,17.11504428584993,12,787,18.085208007664235,1
3893,3,1,1,13.122363377404328,13.710150042306449,12,538,14.73180128983843,0
3894,4,0,0,15.747031969567487,16.70588231586044,8,347,17.78012601351159,0
3895,0,1,1,14.403297222866392,15.464169183551656,16,317,16.275099399767985,0
3896,0,1,1,15.201804919084164,16.489659207390805,2,713,17.14771506813948,1
3897,1,0,0,15.176487111099874,16.325109820342647,10,683,16.575520497997196,1
3898,2,0,1,15.89495209964411,17.151280134303974,18,765,17.916499662905043,1
3899,5,1,0,13.710150042306449,14.978661367769956,10,803,15.671808548329901,1
3900,0,1,1,15.919644712234481,17.20665760377293,6,405,17.35065591213617,0
3901,5,1,0,14.648419680899378,15.404745763080856,4,529,16.874217630679652,0
3902,5,1,1,15.747031969567487,16.780783624033557,6,801,17.553180176247643,1
3903,3,0,0,15.990262279448435,17.239773212557427,12,707,17.83907493812533,1
3904,1,1,0,14.77102200299171,15.789591583986283,8,349,16.796129193708218,0
3905,1,1,0,15.123843377614453,15.978833583624812,20,885,16.95966283663654,1
3906,2,1,1,15.64005985001532,16.985196138641705,4,489,17.37085861945369,1
3907,3,1,1,13.815510557964274,14.77102200299171,6,341,16.045524958123483,0
3908,1,0,0,15.60727002719233,16.811242831518264,12,637,17.59285866006582,1
3909,1,0,1,16.02378497148708,17.26231845087848,4,304,18.07254070246347,1
3910,1,1,0,14.346138809026444,15.717618084361195,16,537,16.283610089435893,0
3911,5,0,1,14.346138809026444,15.341566861459324,12,503,16.02378497148708,0
3912,1,1,0,15.775605342011543,16.475770095230136,12,720,17.52419263937439,1
3913,5,1,0,16.056220247240233,17.421008403139158,10,509,17.85504688369138,0
3914,5,0,0,15.64005985001532,16.612791892794426,6,360,17.421008403139158,0
3915,1,1,0,15.931766072766827,17.274976847750406,16,818,18.085208007664235,1
3916,1,1,1,16.00156183470237,16.869511739642242,8,716,17.65065251905646,1
3917,1,1,1,15.687312734865866,16.510137738734343,12,360,17.144137246791594,0
3918,3,1,1,15.907374619642667,17.10017412337048,10,895,17.550796384892365,1
3919,2,0,0,15.404745763080856,16.41820024340866,8,328,17.511862026916912,0
3920,4,1,0,16.02378497148708,17.096421773751928,2,812,18.18115371338763,1
3921,3,1,1,16.012735135300492,17.31504384034729,16,456,17.972829919347763,0
3922,4,1,1,14.077874822431765,15.176487111099874,16,566,15.590462908875947,1
3923,1,0,0,15.717618084361195,17.034386382832476,20,598,17.4739308045935,1
3924,5,0,0,14.978661367769956,16.045524958123483,6,656,17.11504428584993,1
3925,0,0,0,15.830413578506539,17.17240768072985,2,895,17.365127944744703,1
3926,3,1,0,15.404745763080856,16.364955728889846,14,653,17.16541464523888,1
3927,1,0,1,13.458835614025542,14.403297222866392,16,641,15.424948470398375,1
3928,2,1,0,15.671808548329901,16.61887093887081,8,544,17.47907220409392,0
3929,0,0,1,15.176487111099874,16.461685355348397,20,811,17.038378404102012,1
3930,4,1,0,16.08763644347361,17.107636844572067,10,460,17.840862248699423,0
3931,5,1,1,15.096444403426338,16.34123920227253,12,795,17.18967926723851,1
3932,2,1,1,15.03928598958639,16.147654453199863,4,745,16.94227109392467,1
3933,0,0,0,16.0978929436408,16.816230373029303,16,606,17.785802471516394,1
3934,1,0,0,15.444751097694555,16.46875252257149,6,451,17.239773212557427,0
3935,4,1,1,15.590462908875947,16.283610089435893,8,479,17.274976847750406,0
3936,5,1,0,13.997832114758229,14.690979295318174,14,495,16.012735135300492,0
3937,2,0,0,16.08763644347361,17.2233524823451,14,769,18.081003376382203,1
3938,5,0,1,15.363073066680286,16.283610089435893,4,639,16.77042083699801,1
3939,5,1,0,15.250595083253597,16.34123920227253,18,723,16.835935444108635,1
3940,4,1,0,16.045524958123483,17.077445872292923,16,623,17.80449460452855,1
3941,3,0,1,15.483217378522351,16.850463544671545,6,487,17.39345845137093,0
3942,0,1,0,15.84365880525656,17.220035729719104,2,743,18.014215135510618,1
3943,2,1,0,15.64005985001532,16.642824179893303,12,754,17.20665760377293,1
3944,0,1,0,16.00156183470237,16.888203872654394,10,552,17.617718697385214,1
3945,4,0,1,15.88237331743725,17.12239726015519,10,560,18.158016434475872,1
3946,1,1,1,15.068273526459642,16.195056692094447,14,632,16.972510979114386,1
3947,2,1,0,15.483217378522351,16.630919277386983,18,339,16.99356438831222,0
3948,2,0,0,14.151982794585487,14.946912669455374,4,881,16.1378982782545,1
3949,1,0,1,16.02378497148708,16.97675726999584,20,535,17.753201310140998,0
3950,4,0,0,15.29711509888849,16.660419941783683,4,563,16.96824658032793,1
3951,5,0,0,14.845129975145433,15.919644712234481,14,615,16.816230373029303,1
3952,3,0,0,14.077874822431765,15.009433026436708,8,795,15.943742263813542,1
3953,4,1,0,15.943742263813542,17.17240768072985,14,878,17.977513768660188,1
3954,5,1,1,15.483217378522351,16.454567887579532,6,633,17.376556640568324,1
3955,2,1,0,15.60727002719233,16.44739939810092,4,533,17.25912865551038,0
3956,2,0,1,14.557447902693651,15.732433170146335,12,795,16.68340946000838,1
3957,0,0,0,15.27412558066379,16.213405830762646,4,374,17.161899703131436,0
3958,4,0,1,15.80338490611862,16.946647468524468,12,848,17.548406897494985,1
3959,2,1,0,15.464169183551656,16.600521800202614,12,890,17.499377470254665,1
3960,3,1,0,15.363073066680286,16.0978929436408,14,444,17.14771506813948,0
3961,4,1,0,15.86963429165982,17.16541464523888,4,803,17.870767731478328,1
3962,3,1,1,13.122363377404328,14.457364444136669,18,618,14.457364444136669,1
3963,1,0,1,15.60727002719233,16.826131444012017,14,845,17.62660764480246,1
3964,4,1,0,15.38412647587812,16.195056692094447,12,833,17.23323724157764,1
3965,3,1,1,16.00156183470237,16.775615653875114,12,767,17.657111099095875,1
3966,1,1,1,14.403297222866392,15.201804919084164,16,747,15.671808548329901,1
3967,2,1,0,14.914122846632385,15.761420707019587,4,588,16.99356438831222,1
3968,4,0,0,15.856730886823913,17.014183675514957,20,582,17.7667542765457,1
3969,1,0,0,15.931766072766827,16.831045458814444,14,348,17.764829348136118,0
3970,4,0,0,15.250595083253597,16.056220247240233,4,726,17.49686174565742,1
3971,4,1,1,15.89495209964411,17.255928652779712,6,482,17.896432099854234,0
3972,2,1,1,16.056220247240233,17.216707939626428,16,565,17.560297644016508,1
3973,1,1,0,13.592367006650065,14.690979295318174,16,872,15.671808548329901,1
3974,0,1,1,13.122363377404328,14.077874822431765,4,825,14.77102200299171,1
3975,2,1,1,15.623799329143539,16.920097236430347,8,694,17.862064456350026,1
3976,3,1,1,15.955576721460545,17.2430252479438,20,448,17.826473511247325,0
3977,5,1,1,15.84365880525656,16.70588231586044,12,452,17.521738650412825,0
3978,3,0,0,15.978833583624812,16.70031127081098,12,897,17.974393641323946,1
3979,4,0,0,16.056220247240233,16.821193162371433,10,803,17.98989782785991,1
3980,1,0,1,12.89921982609012,13.710150042306449,8,828,14.880221294956703,1
3981,0,1,0,14.808762330974558,15.830413578506539,6,832,16.87890147999208,1
3982,1,0,1,14.648419680899378,15.520258650202699,6,861,16.034714042019267,1
3983,0,1,0,15.830413578506539,16.58182966719046,2,535,17.753201310140998,0
3984,4,0,1,15.775605342011543,16.780783624033557,16,363,17.667783558986645,0
3985,1,0,1,15.990262279448435,17.168917275790083,8,631,17.85680589909656,1
3986,2,0,0,15.943742263813542,16.8456442582356,6,513,17.590567708319263,0
3987,0,1,1,15.363073066680286,16.600521800202614,16,317,17.034386382832476,0
3988,1,1,0,15.747031969567487,16.785925023533974,2,809,17.7052879544451,1
3989,3,0,0,14.690979295318174,15.919644712234481,10,531,16.612791892794426,0
3990,1,0,1,14.28551418721001,15.38412647587812,14,544,16.0978929436408,0
3991,0,1,0,15.068273526459642,15.86963429165982,14,366,17.14771506813948,0
3992,0,0,0,15.123843377614453,16.35711255142882,14,797,16.727861222579214,1
3993,1,0,0,14.978661367769956,16.300417207752275,16,597,16.73867213868343,1
3994,2,0,1,15.761420707019587,16.929025867174648,12,632,17.562658920202185,1
3995,5,0,0,16.045524958123483,17.158372362613466,12,741,17.87767622182214,1
3996,0,0,0,12.206072645530174,13.592367006650065,20,331,13.710150042306449,0
3997,4,1,0,15.747031969567487,16.61887093887081,8,426,17.41007933260697,0
3998,3,0,0,16.012735135300492,17.09265529095645,8,533,17.963395887114405,0
3999,1,0,0,15.747031969567487,16.93787548245163,16,394,17.604235347047926,0
4000,0,1,0,15.830413578506539,17.038378404102012,14,877,17.909855120186375,1
4001,5,0,0,16.034714042019267,17.14771506813948,8,527,17.862064456350026,0
4002,1,1,0,15.341566861459324,16.35711255142882,8,468,17.175885945106174,0
4003,4,1,1,15.424948470398375,16.791040124200745,18,611,17.421008403139158,1
4004,2,1,0,15.319587954740548,16.660419941783683,6,832,17.175885945106174,1
